users,tweets,show,rocauc,rec,prec,most_similar,mood,list_friends,label,filter,f1,collect_tweets,collect,benchmark,acc,<users_dir>,<user_ids_file>,<track_file>,<settings_file>,<output_tweets>,<output_dir>,<labeled_tweets>,<input_tweets>,<input_dir>,<friends_dir>,-u,-p,-m,--top-features,--stopwords,--roc,--reduce-func,--proba,--no-rt,--n-folds,--n-examples,--min-df,--liwc,--k-features,--help,--features-func,--emoticons,--each,--count,--clf-options,--clf,--binary,--begin-line
False,False,False,0.703820257478,0.480094787303,0.519761305165,False,True,False,False,False,0.494914995148,False,False,True,0.86692114234,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.34,False,10,30,3,../inputs/liwc.dic,160,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.610981204119,0.239102078747,0.693371606607,False,True,False,False,False,0.348906936633,False,False,True,0.880726596582,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.87,False,10,30,3,../inputs/liwc.dic,160,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.639527848503,0.307521460668,0.628308271683,False,True,False,False,False,0.408174175544,False,False,True,0.880585353644,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.74,False,10,30,3,../inputs/liwc.dic,160,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.716071354313,0.512805061947,0.506622514528,False,True,False,False,False,0.505635945098,False,False,True,0.864530739708,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.3,False,10,30,3,../inputs/liwc.dic,160,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.682577533906,0.41768205132,0.562359525736,False,True,False,False,False,0.474702118852,False,False,True,0.875232425088,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.47,False,10,30,3,../inputs/liwc.dic,160,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.662291066365,0.366070846734,0.584842178451,False,True,False,False,False,0.445679182724,False,False,True,0.877631171184,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.58,False,10,30,3,../inputs/liwc.dic,160,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.702390753544,0.475089324174,0.525762756187,False,True,False,False,False,0.494854348666,False,False,True,0.868049297957,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.35,False,10,30,3,../inputs/liwc.dic,160,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.645753927964,0.32324824945,0.612654609055,False,True,False,False,False,0.418189854327,False,False,True,0.879883310687,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.7,False,10,30,3,../inputs/liwc.dic,160,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.707088961393,0.487468887011,0.520626298927,False,True,False,False,False,0.498968225002,False,False,True,0.867203032253,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.33,False,10,30,3,../inputs/liwc.dic,160,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.660039951441,0.889881486678,0.210905436228,False,True,False,False,False,0.339093044741,False,False,True,0.50091599323,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.03,False,10,30,3,../inputs/liwc.dic,160,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.753841501748,0.651769727113,0.423430954292,False,True,False,False,False,0.510970467191,False,False,True,0.829044792486,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.14,False,10,30,3,../inputs/liwc.dic,160,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.588736686077,0.189858764287,0.722968697969,False,True,False,False,False,0.293767649124,False,False,True,0.877913061098,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.93,False,10,30,3,../inputs/liwc.dic,160,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.713180448068,0.503937084658,0.512679990935,False,True,False,False,False,0.504284459719,False,False,True,0.865795370569,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.31,False,10,30,3,../inputs/liwc.dic,160,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.619903237804,0.259418460963,0.683306831484,False,True,False,False,False,0.369468923904,False,False,True,0.881293356218,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.84,False,10,30,3,../inputs/liwc.dic,160,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.748352243245,0.614139544002,0.461347189546,False,True,False,False,False,0.523754835651,False,False,True,0.846787766097,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.18,False,10,30,3,../inputs/liwc.dic,160,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.723379306383,0.53282944736,0.500961047708,False,True,False,False,False,0.512400706494,False,False,True,0.862701733057,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.27,False,10,30,3,../inputs/liwc.dic,160,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.751720511637,0.632054484114,0.445362495715,False,True,False,False,False,0.519586847662,False,False,True,0.839604043005,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.16,False,10,30,3,../inputs/liwc.dic,160,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.682089582893,0.415903957437,0.566461275848,False,True,False,False,False,0.475032900134,False,False,True,0.875656153901,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.48,False,10,30,3,../inputs/liwc.dic,160,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.62201667428,0.264447632011,0.67863408865,False,True,False,False,False,0.373812425154,False,False,True,0.881292760257,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.83,False,10,30,3,../inputs/liwc.dic,160,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.611825315703,0.241781073532,0.683954759264,False,True,False,False,False,0.350461561425,False,False,True,0.880304655653,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.86,False,10,30,3,../inputs/liwc.dic,160,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.642200198339,0.313188590248,0.628810276987,False,True,False,False,False,0.413473761196,False,False,True,0.881008486496,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.73,False,10,30,3,../inputs/liwc.dic,160,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.606665593762,0.229968345472,0.687289732684,False,True,False,False,False,0.338291146085,False,False,True,0.879882714725,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.88,False,10,30,3,../inputs/liwc.dic,160,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.602025608436,0.217897922646,0.71611009361,False,True,False,False,False,0.327296337348,False,False,True,0.880447090515,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.9,False,10,30,3,../inputs/liwc.dic,160,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.626947857141,0.277443980762,0.650923503168,False,True,False,False,False,0.383606319072,False,False,True,0.880587737491,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.79,False,10,30,3,../inputs/liwc.dic,160,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.708015865377,0.83108414859,0.262568145245,False,True,False,False,False,0.395443776507,False,False,True,0.625274738373,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.05,False,10,30,3,../inputs/liwc.dic,160,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.710558880212,0.49622760172,0.517988848321,False,True,False,False,False,0.502729736439,False,False,True,0.866779899402,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.32,False,10,30,3,../inputs/liwc.dic,160,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.697848047091,0.462399403132,0.531566944889,False,True,False,False,False,0.489970398452,False,False,True,0.869316312665,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.37,False,10,30,3,../inputs/liwc.dic,160,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.685779532978,0.43168133048,0.541539700051,False,True,False,False,False,0.475444076124,False,False,True,0.870728146082,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.0,False,10,30,3,../inputs/liwc.dic,230,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.724516632832,0.550144848486,0.468941161627,False,True,False,False,False,0.503491668948,False,False,True,0.852290281056,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.25,False,10,30,3,../inputs/liwc.dic,230,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.685779532978,0.43168133048,0.541539700051,False,True,False,False,False,0.475444076124,False,False,True,0.870728146082,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.5,False,10,30,3,../inputs/liwc.dic,230,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.752820440145,0.68550141811,0.381342928159,False,True,False,False,False,0.488683764171,False,False,True,0.803699730625,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.1,False,10,30,3,../inputs/liwc.dic,230,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.673767459287,0.393769846001,0.58195356513,False,True,False,False,False,0.464288125837,False,False,True,0.877351069155,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.64,False,10,30,3,../inputs/liwc.dic,230,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.739735599252,0.601520850434,0.445232885422,False,True,False,False,False,0.509364747659,False,False,True,0.8413061098,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.19,False,10,30,3,../inputs/liwc.dic,230,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.745265946329,0.649415342035,0.398029124307,False,True,False,False,False,0.491964575902,False,False,True,0.816655939355,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.12,False,10,30,3,../inputs/liwc.dic,230,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.572581401409,0.156723244023,0.6864997965,False,True,False,False,False,0.25163299883,False,False,True,0.874392714963,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.98,False,10,30,3,../inputs/liwc.dic,230,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.654519040347,0.344687043543,0.612015699689,False,True,False,False,False,0.434240572207,False,False,True,0.879602016735,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.75,False,10,30,3,../inputs/liwc.dic,230,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.739132741015,0.617628359104,0.419426390931,False,True,False,False,False,0.497598001403,False,False,True,0.828908913204,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.15,False,10,30,3,../inputs/liwc.dic,230,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.745359572778,0.749403444827,0.322558243957,False,True,False,False,False,0.449874893087,False,False,True,0.745661994326,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.06,False,10,30,3,../inputs/liwc.dic,230,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.684607044682,0.427004685872,0.548531800689,False,True,False,False,False,0.47470692328,False,False,True,0.872136403728,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.52,False,10,30,3,../inputs/liwc.dic,230,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.670393289007,0.383686478881,0.593289795737,False,True,False,False,False,0.460245960918,False,False,True,0.87875873084,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.67,False,10,30,3,../inputs/liwc.dic,230,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.726841363761,0.557454287832,0.466618644919,False,True,False,False,False,0.505274893838,False,False,True,0.851021478462,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.24,False,10,30,3,../inputs/liwc.dic,230,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.683631586054,0.424395599052,0.549553223711,False,True,False,False,False,0.473569260577,False,False,True,0.872278242628,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.53,False,10,30,3,../inputs/liwc.dic,230,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.601558357011,0.220548615457,0.667209013324,False,True,False,False,False,0.326812624452,False,False,True,0.877912465136,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.94,False,10,30,3,../inputs/liwc.dic,230,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.733253182868,0.58096242015,0.451795659613,False,True,False,False,False,0.505920669297,False,False,True,0.845246013016,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.21,False,10,30,3,../inputs/liwc.dic,230,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.621062044703,0.264177281969,0.656384886918,False,True,False,False,False,0.371740400996,False,False,True,0.880165200601,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.89,False,10,30,3,../inputs/liwc.dic,230,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.729821080537,0.566894347501,0.462390525198,False,True,False,False,False,0.506798256563,False,False,True,0.849470189993,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.23,False,10,30,3,../inputs/liwc.dic,230,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.699889765606,0.472196122368,0.516012095964,False,True,False,False,False,0.48789846952,False,False,True,0.865942573125,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.4,False,10,30,3,../inputs/liwc.dic,230,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.646519755661,0.323737947994,0.628593837268,False,True,False,False,False,0.420803465476,False,False,True,0.880869627405,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.8,False,10,30,3,../inputs/liwc.dic,230,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.67973164327,0.414453364968,0.551007977741,False,True,False,False,False,0.468035628095,False,False,True,0.872702567403,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.55,False,10,30,3,../inputs/liwc.dic,230,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
